Date,Open,High,Low,Close,Adj Close,Volume
1998-09-10,22.104099,22.898300,21.934000,22.482300,8.244114,7626587809
1998-09-11,22.463400,22.463400,21.952900,22.217600,8.147050,5030157813
1998-09-14,22.709200,23.389900,22.652500,23.371000,8.569995,7695431534
1998-09-15,23.276501,23.276501,22.841600,22.973900,8.424380,3938727832
1998-09-16,22.898300,23.144100,22.520100,22.614700,8.292666,3402758438
1998-09-17,22.539000,23.087400,22.482300,22.690300,8.320388,4743784952
1998-09-18,22.595800,22.747000,22.387800,22.614700,8.292666,4664040922
1998-09-21,23.446600,23.673500,23.049601,23.068501,8.459071,6207587265
1998-09-22,23.257601,23.408800,22.917200,23.049601,8.452140,3366912507
1998-09-23,23.181900,23.408800,23.011700,23.371000,8.569995,3072403811
1998-09-24,23.616800,23.635700,23.616800,23.616800,8.660128,23124421
1998-09-25,23.730301,24.184099,23.597900,23.843700,8.743331,4542787828
1998-09-28,24.146299,24.184099,23.730301,23.768101,8.715608,2481685265
1998-09-29,23.919399,23.976101,22.595800,22.936100,8.410521,4561612747
1998-09-30,22.784800,22.822701,22.368900,22.463400,8.237186,4196246641
1998-10-01,null,null,null,null,null,null
1998-10-02,null,null,null,null,null,null
1998-10-05,22.028500,22.028500,20.667101,20.667101,7.578493,4826644589
1998-10-06,20.591400,21.045200,20.099800,20.799400,7.627007,4207792404
1998-10-07,20.893999,21.744900,20.893999,21.707100,7.959855,3359077266
1998-10-08,21.744900,21.915100,20.326700,20.383400,7.474463,4342746440
1998-10-09,20.515800,21.518000,20.383400,20.799400,7.627007,6009794469
1998-10-12,20.893999,21.139799,20.137600,20.383400,7.474463,2970854559
1998-10-13,20.194401,20.194401,19.475800,19.759501,7.245682,4684256711
1998-10-14,19.835100,20.799400,19.778400,20.704901,7.592354,4035740947
1998-10-15,20.515800,20.572500,19.967501,20.062000,7.356608,2213005872
1998-10-16,20.175501,20.591400,19.891800,19.986401,7.328885,2249494918
1998-10-19,20.232201,20.307800,20.005301,20.005301,7.335816,615987639
1998-10-20,19.948500,20.005301,18.908600,19.267799,7.065377,3346855915
1998-10-21,null,null,null,null,null,null
1998-10-22,null,null,null,null,null,null
1998-10-23,19.419100,20.326700,19.419100,20.232201,7.419019,4021243154
1998-10-26,21.177601,21.839399,21.177601,21.839399,8.008368,4594435489
1998-10-27,22.293200,22.312099,21.593599,22.122999,8.112361,5316935517
1998-10-28,22.028500,22.028500,22.028500,22.028500,8.077708,61612
1998-10-29,21.291100,21.461201,21.026300,21.423401,7.855822,2698956946
1998-10-30,21.480200,21.536900,20.648199,20.742701,7.606215,3624163284
1998-11-02,21.139799,21.139799,20.421301,20.875099,7.654764,3767799061
1998-11-03,20.912901,20.931801,20.515800,20.629299,7.564631,2478654731
1998-11-04,null,null,null,null,null,null
1998-11-05,20.648199,21.064199,20.629299,21.045200,7.717140,3508155318
1998-11-06,21.064199,22.671400,21.064199,22.614700,8.292666,8327723955
1998-11-09,23.616800,23.635700,23.163000,23.635700,8.667059,759285
1998-11-10,23.238600,23.408800,22.879400,23.371000,8.569995,4907058093
1998-11-11,23.352100,23.408800,22.501200,22.595800,8.285733,4574645792
1998-11-12,22.501200,24.089500,22.028500,23.976101,8.791882,7775113947
1998-11-13,23.862600,23.862600,22.917200,22.992800,8.431311,8669791449
1998-11-16,22.520100,22.520100,22.520100,22.520100,8.257977,125975
1998-11-17,22.368900,22.955000,22.274300,22.747000,8.341178,5693603739
1998-11-18,22.784800,23.049601,22.690300,22.936100,8.410521,3253586106
1998-11-19,22.879400,23.408800,22.501200,22.614700,8.292666,8182808056
1998-11-20,22.784800,22.860500,22.368900,22.576900,8.278806,5338406202
1998-11-23,22.482300,22.539000,22.142000,22.217600,8.147050,3243092786
1998-11-24,22.142000,22.501200,22.142000,22.217600,8.147050,3031284862
1998-11-25,22.160900,22.198700,21.801600,21.877199,8.022228,2845792503
1998-11-26,21.820499,22.312099,21.291100,21.442301,7.862754,5303432912
1998-11-27,21.480200,21.536900,20.950701,21.120899,7.744898,4358263167
1998-11-30,21.007401,21.253300,20.704901,21.215401,7.779551,2697932871
1998-12-01,21.158701,21.404499,21.083099,21.120899,7.744898,3457261891
1998-12-02,21.291100,21.782700,21.215401,21.347799,7.828100,5222851305
1998-12-03,21.291100,21.347799,21.120899,21.139799,7.751829,1895602889
1998-12-04,21.139799,21.461201,21.083099,21.423401,7.855822,2879126018
1998-12-07,21.555799,22.009600,21.480200,21.952900,8.049987,3294060390
1998-12-08,21.915100,22.009600,21.726000,21.971800,8.056917,2546265286
1998-12-09,22.028500,22.671400,22.028500,22.330999,8.188634,5400532972
1998-12-10,22.501200,22.728100,22.387800,22.501200,8.251045,3289500513
1998-12-11,22.539000,22.690300,22.425600,22.557899,8.271836,3712883953
1998-12-14,22.690300,22.841600,22.312099,22.406700,8.216394,2536505717
1998-12-15,22.349899,22.406700,21.877199,21.934000,8.043056,3003039755
1998-12-16,21.858299,22.047400,21.650299,22.047400,8.084640,1872380507
1998-12-17,21.896099,21.896099,21.083099,21.177601,7.765690,3016120731
1998-12-18,21.177601,21.404499,21.101999,21.215401,7.779551,2731672218
1998-12-21,21.744900,22.122999,21.593599,22.066299,8.091568,3022576943
1998-12-22,22.122999,22.482300,21.707100,22.463400,8.237186,5099801535
1998-12-23,22.482300,22.652500,21.934000,22.009600,8.070778,3678519308
1998-12-24,21.990700,22.122999,21.839399,21.934000,8.043056,2830968540
1998-12-25,null,null,null,null,null,null
1998-12-28,22.312099,23.011700,22.312099,22.841600,8.375867,4339181403
1998-12-29,22.955000,22.992800,22.520100,22.728100,8.334247,3712107618
1998-12-30,22.879400,23.446600,22.879400,23.181900,8.500654,4282547969
1998-12-31,23.163000,23.163000,22.539000,22.652500,8.306526,1923014892
1999-01-01,23.635700,23.635700,23.635700,23.635700,8.667059,132215
1999-01-04,23.352100,23.787001,23.257601,23.522301,8.625477,5133761285
1999-01-05,23.484501,23.560101,23.257601,23.446600,8.597715,3433112248
1999-01-06,23.541201,23.711399,23.352100,23.427700,8.590788,2970976568
1999-01-07,23.484501,24.902599,23.484501,24.581200,9.013766,8297699445
1999-01-08,24.713499,26.528700,24.713499,26.528700,9.727904,8861773073
1999-01-11,27.814501,28.646500,27.701099,27.909100,10.234087,10608024124
1999-01-12,27.795601,27.795601,26.566601,27.077101,9.928998,7223126223
1999-01-13,27.114901,27.379601,25.923700,26.188400,9.603118,5615671474
1999-01-14,25.923700,26.188400,25.243000,25.791300,9.457504,4701029217
1999-01-15,25.810200,26.093800,25.243000,25.488800,9.346579,5190809610
1999-01-18,25.715700,25.999300,24.448799,25.659000,9.408992,5355584762
1999-01-19,25.526600,25.526600,24.618999,24.732401,9.069214,4453425197
1999-01-20,null,null,null,null,null,null
1999-01-21,24.581200,25.148399,23.938299,25.091700,9.200966,4161241392
1999-01-22,25.148399,26.188400,25.148399,25.715700,9.429782,5327806528
1999-01-25,25.243000,25.715700,24.808100,25.413099,9.318819,4360720554
1999-01-26,null,null,null,null,null,null
1999-01-27,25.526600,26.131701,25.451000,25.734600,9.436712,3254732675
1999-01-28,25.715700,25.848000,25.016100,25.053900,9.187104,1765173449
1999-01-29,25.148399,25.280800,24.808100,25.072800,9.194036,2574855262
1999-02-01,25.148399,25.224100,24.410999,24.410999,8.951355,2415910606
1999-02-02,24.392099,24.543301,23.862600,23.881500,8.757191,2610942136
1999-02-03,24.108400,24.392099,23.862600,24.392099,8.944426,1923514908
1999-02-04,24.486601,24.562300,23.560101,23.730301,8.701747,1830819996
1999-02-05,23.635700,23.824800,23.011700,23.049601,8.452140,2618355617
1999-02-08,23.144100,23.389900,22.501200,22.501200,8.251045,1971136920
1999-02-09,22.425600,22.633600,22.236500,22.595800,8.285733,2019658699
1999-02-10,22.671400,23.427700,22.539000,23.295401,8.542274,2518627523
1999-02-11,23.276501,23.541201,22.992800,23.106300,8.472932,1567917886
1999-02-12,23.257601,23.389900,22.955000,22.973900,8.424380,1952362937
1999-02-15,23.163000,23.352100,22.595800,22.671400,8.313456,1613740419
1999-02-16,22.614700,22.992800,22.557899,22.917200,8.403589,1888706872
1999-02-17,22.822701,23.446600,22.652500,23.011700,8.438242,3121860334
1999-02-18,23.144100,24.845900,23.125200,24.845900,9.110832,4301422394
1999-02-19,25.621099,26.831301,25.469900,26.698900,9.790316,7162369270
1999-02-22,27.530899,27.606501,24.864799,24.864799,9.117762,8053070936
1999-02-23,24.864799,26.188400,24.581200,26.131701,9.582326,6643939208
1999-02-24,26.245100,26.812401,25.488800,26.774500,9.818038,7777781783
1999-02-25,26.623301,27.133801,26.282900,26.320700,9.651631,6330642857
1999-02-26,26.282900,26.793501,26.282900,26.358601,9.665528,4858771684
1999-03-01,27.360701,27.890200,26.944700,27.417400,10.053785,7041460380
1999-03-02,null,null,null,null,null,null
1999-03-03,27.776699,29.308300,27.776699,28.608700,10.490627,10333463027
1999-03-04,28.760000,29.346100,28.192699,28.570900,10.476762,5935524985
1999-03-05,28.816700,29.818800,28.589800,28.816700,10.566898,9084316906
1999-03-08,29.497400,30.159201,28.457399,28.911200,10.601551,8367743816
1999-03-09,29.024700,29.100300,28.211599,28.684299,10.518348,5455624630
1999-03-10,28.703199,28.740999,26.869101,27.171600,9.963652,5019485971
1999-03-11,27.266199,27.304001,26.320700,26.358601,9.665528,3360782386
1999-03-12,26.472000,26.566601,25.677900,25.791300,9.457504,6088171655
1999-03-15,26.472000,27.228399,26.056000,26.490900,9.714043,3829261297
1999-03-16,26.509800,26.661100,25.810200,25.942600,9.512985,3151598165
1999-03-17,25.772400,26.112700,24.845900,24.883699,9.124693,3269113363
1999-03-18,null,null,null,null,null,null
1999-03-19,25.129499,26.074900,24.713499,24.902599,9.131624,5086760652
1999-03-22,24.959299,24.959299,24.959299,24.959299,9.152414,139619
1999-03-23,24.524401,24.751301,24.221901,24.297501,8.909738,2343485432
1999-03-24,24.410999,25.337500,23.257601,24.013901,8.805743,2989434568
1999-03-25,null,null,null,null,null,null
1999-03-26,23.957199,23.957199,22.557899,22.765900,8.348110,3247615240
1999-03-29,null,null,null,null,null,null
1999-03-30,23.730301,24.354200,23.389900,24.240801,8.888947,3143257370
1999-03-31,24.297501,25.035000,24.202999,24.656799,9.041490,2710415944
1999-04-01,24.637899,25.299700,24.448799,24.883699,9.124693,3069966076
1999-04-02,null,null,null,null,null,null
1999-04-05,23.919399,24.240801,22.898300,23.030600,8.445173,3023970336
1999-04-06,22.936100,24.240801,22.368900,24.032801,8.812672,3673275895
1999-04-07,23.843700,24.202999,23.352100,23.730301,8.701747,1962261337
1999-04-08,23.692400,24.108400,23.371000,23.427700,8.590788,1945019631
1999-04-09,23.352100,23.522301,22.557899,22.728100,8.334247,2850396767
1999-04-12,22.690300,23.144100,22.425600,22.765900,8.348110,1594631074
1999-04-13,22.690300,23.163000,22.539000,22.841600,8.375867,1738362887
1999-04-14,null,null,null,null,null,null
1999-04-15,22.539000,22.539000,21.952900,22.142000,8.119328,1602667240
1999-04-16,22.122999,23.900400,22.104099,23.900400,8.764124,1942000547
1999-04-19,23.257601,24.808100,22.690300,24.505501,8.986008,4024249318
1999-04-20,24.581200,25.016100,24.108400,24.808100,9.096972,4051412535
1999-04-21,24.940399,25.148399,24.448799,24.637899,9.034558,2248693864
1999-04-22,24.637899,25.035000,23.446600,23.730301,8.701747,4328854896
1999-04-23,23.919399,24.240801,23.276501,23.843700,8.743331,3767010567
1999-04-26,22.690300,23.257601,22.539000,22.690300,8.320388,3591526865
1999-04-27,null,null,null,null,null,null
1999-04-28,22.633600,23.522301,22.633600,23.371000,8.569995,2199304041
1999-04-29,23.446600,24.694599,23.352100,24.392099,8.944426,3753375732
1999-04-30,null,null,null,null,null,null
1999-05-03,25.347000,25.394199,24.675699,24.704100,9.058833,3523935269
1999-05-04,24.808100,26.670500,24.808100,26.670500,9.779902,7004259261
1999-05-05,26.944700,28.703199,26.670500,27.871300,10.220227,6063656987
1999-05-06,27.871300,28.533100,27.417400,28.211599,10.345011,4182720550
1999-05-07,28.457399,29.667601,28.457399,28.873400,12.210800,5054478585
1999-05-10,28.930099,29.478500,28.703199,29.090900,12.302784,2968921670
1999-05-11,29.119200,31.407200,29.119200,31.407200,13.282366,6861800172
1999-05-12,31.861000,32.106800,28.977400,30.045700,12.706574,6193772421
1999-05-13,30.291500,32.305302,30.291500,32.220200,13.626189,6217101601
1999-05-14,32.314800,34.791801,31.785299,34.791801,14.713741,9636724958
1999-05-17,34.508202,34.962002,32.087898,33.846401,14.313922,9658538186
1999-05-18,34.035400,36.115398,33.865299,34.980900,14.793709,7546625571
1999-05-19,34.791801,35.680500,34.073299,34.716202,14.681770,6267974592
1999-05-20,34.744499,35.169998,33.298000,33.383099,14.117989,6046685539
1999-05-21,33.657299,34.130001,31.435499,31.747499,13.426280,6312803269
1999-05-24,30.820999,32.239101,30.490101,31.312599,13.242354,4440130350
1999-05-25,31.577299,32.957699,31.350401,32.163502,13.602215,7654804346
1999-05-26,32.277000,32.730801,30.367201,30.972300,13.098440,8052739182
1999-05-27,30.631901,31.577299,29.535200,29.686501,12.554665,4339831505
1999-05-28,29.308300,29.573000,27.606501,29.308300,12.394722,6767471562
1999-05-31,30.064600,31.643499,30.064600,31.643499,13.382297,5427914799
1999-06-01,31.851500,33.279099,31.331499,31.482800,13.314335,10259430007
1999-06-02,31.662399,32.863098,31.170799,32.730801,13.842127,6303375148
1999-06-03,32.882000,34.111099,32.882000,33.638401,14.225956,8732952807
1999-06-04,33.846401,35.075401,33.846401,34.848499,14.737721,7841245862
1999-06-07,35.264500,35.264500,33.865299,34.413601,14.553797,7879507383
1999-06-08,34.234001,35.831799,33.714001,35.623798,15.065600,11308692853
1999-06-09,35.642700,36.200500,35.169998,35.245602,14.905656,9164603219
1999-06-10,35.359100,36.389599,35.359100,35.926300,15.193529,11795026721
1999-06-11,35.793900,35.812901,34.319099,34.508202,14.593803,8453821304
1999-06-14,33.751801,34.035400,32.617298,33.619499,14.217962,7202109527
1999-06-15,33.704601,34.319099,32.522800,32.806400,13.874100,8346827889
1999-06-16,32.900902,34.791801,32.749699,34.602699,14.633764,8102956085
1999-06-17,34.621601,35.529202,34.527100,34.763401,14.701730,7110558969
1999-06-18,34.621601,35.132099,34.508202,34.564899,14.617781,5837874302
1999-06-21,35.018700,36.087002,34.829601,35.642700,15.073596,7428332123
1999-06-22,35.718300,36.304501,35.018700,35.434700,14.985629,7147125757
1999-06-23,35.548100,35.680500,34.148899,34.196201,14.461856,7326190908
1999-06-24,34.130001,34.697300,33.562698,34.148899,14.441853,7798522715
1999-06-25,34.271801,34.810699,33.411499,33.496601,14.165989,7220305546
1999-06-28,34.413601,34.413601,33.090000,33.846401,14.313922,5523832723
1999-06-29,33.761299,33.846401,33.118401,33.326401,14.094011,5115988223
1999-06-30,33.184601,33.657299,32.626801,33.411499,14.129999,7748300370
1999-07-01,33.392601,33.553299,32.749699,32.995499,13.954071,6195824732
1999-07-02,33.071098,34.413601,33.071098,34.186699,14.457838,9206994627
1999-07-05,35.359100,35.926300,35.066002,35.340099,14.945617,6896110879
1999-07-06,35.377998,35.831799,35.169998,35.434700,14.985629,7924994238
1999-07-07,35.510300,35.604900,34.716202,34.933601,14.773709,6307495214
1999-07-08,34.886299,35.255100,34.044899,34.148899,14.441853,7734167729
1999-07-09,34.054401,34.413601,33.203499,34.130001,14.433859,9108546052
1999-07-12,34.980900,35.737202,34.744499,35.737202,15.113560,8170063234
1999-07-13,35.775002,37.968399,35.557598,36.304501,15.353475,17917339625
1999-07-14,36.493599,36.928501,35.916901,36.871700,15.593345,10114533358
1999-07-15,36.928501,37.628101,36.285599,36.351700,15.373435,9003580606
1999-07-16,36.304501,36.304501,34.735100,35.113201,14.849665,8679729164
1999-07-19,35.548100,35.926300,34.980900,35.075401,14.833678,6554503975
1999-07-20,34.980900,35.075401,33.770699,33.997601,14.377867,7098044334
1999-07-21,33.931400,34.621601,33.468201,34.139400,14.437833,5786836608
1999-07-22,34.205601,34.772900,33.950401,34.271801,14.493826,4525567176
1999-07-23,34.319099,34.394699,33.298000,33.411499,14.129999,7052874372
1999-07-26,33.487099,33.657299,32.664600,32.683498,13.822122,3287603983
1999-07-27,32.711800,33.184601,32.428200,32.522800,13.754161,5684145182
1999-07-28,32.617298,33.534401,32.522800,33.279099,14.074005,6073563282
1999-07-29,33.127800,34.186699,32.806400,33.714001,14.257929,7178340938
1999-07-30,33.657299,34.120499,33.108898,33.638401,14.225956,7888361865
1999-08-02,33.846401,33.988201,33.269600,33.316898,14.089990,4054034012
1999-08-03,33.279099,33.373600,32.730801,33.156200,14.022028,4729884337
1999-08-04,33.090000,33.997601,33.090000,33.846401,14.313922,4538462792
1999-08-05,33.940899,34.962002,33.676201,33.723499,14.261944,7542547565
1999-08-06,33.666698,33.922001,33.108898,33.127800,14.010018,4037708985
1999-08-09,33.335800,33.884201,33.326401,33.572201,14.197959,2517270303
1999-08-10,33.468201,33.562698,32.891499,32.938801,13.930093,3155082175
1999-08-11,32.806400,32.806400,31.794800,32.135101,13.590201,2754361948
1999-08-12,32.191898,32.711800,31.794800,32.116199,13.582206,2748146696
1999-08-13,32.144600,32.239101,31.426100,31.530100,13.334342,3785057410
1999-08-16,31.955500,32.759102,31.823099,32.277000,13.650210,3566679459
1999-08-17,32.182400,32.664600,32.182400,32.617298,13.794126,3707095000
1999-08-18,32.692902,33.449299,32.692902,32.995499,13.954071,5130838586
1999-08-19,32.900902,33.827400,32.711800,32.711800,13.834086,4520966266
1999-08-20,32.730801,33.657299,32.333698,33.316898,14.089990,4169342719
1999-08-23,33.657299,35.727798,33.657299,35.377998,14.961648,8934074330
1999-08-24,35.548100,35.699402,34.839100,35.359100,14.953658,6066389714
1999-08-25,35.548100,35.604900,32.560600,33.657299,14.233950,5751111284
1999-08-26,33.808498,34.413601,33.799099,34.224499,14.473825,2847700213
1999-08-27,34.375801,35.169998,34.375801,34.839100,14.733743,5341527526
1999-08-30,35.548100,36.380100,35.207802,35.737202,15.113560,8130301209
1999-08-31,35.926300,36.871700,35.377998,36.777199,15.553376,9841787145
1999-09-01,36.852798,36.956799,35.377998,35.434700,14.985629,7846314322
1999-09-02,35.377998,35.377998,34.517601,34.546001,14.609788,3940908900
1999-09-03,34.508202,35.075401,34.338001,34.508202,14.593803,4827079323
1999-09-06,34.980900,35.623798,34.791801,35.321201,14.937628,2221200284
1999-09-07,35.217201,35.472500,34.791801,34.905201,14.761699,2782980567
1999-09-08,34.848499,36.389599,34.848499,35.831799,15.153564,7320444268
1999-09-09,35.831799,37.798199,35.831799,37.561901,15.885238,11703789000
1999-09-10,37.628101,37.779400,36.994598,37.590302,15.897248,6085750886
1999-09-13,null,null,null,null,null,null
1999-09-14,37.817200,37.930599,36.881199,37.108101,15.693321,6349325564
1999-09-15,37.060799,37.240501,35.737202,35.879002,15.173527,6554508163
1999-09-16,36.020901,36.304501,34.999802,35.066002,14.829700,3693233008
1999-09-17,34.999802,36.001900,34.886299,35.623798,15.065600,6189293587
1999-09-20,35.264500,36.569199,35.264500,35.368500,14.957628,5729042908
1999-09-21,35.529202,35.529202,34.886299,35.075401,14.833678,4191860188
1999-09-22,35.169998,35.831799,34.980900,35.264500,14.913648,2882518081
1999-09-23,35.396900,37.533501,35.094299,37.079700,15.681313,6597108641
1999-09-24,37.438999,40.038898,37.155399,40.038898,16.932781,14992778681
1999-09-27,40.653500,42.298500,40.426601,40.795300,17.252670,15097393176
1999-09-28,40.691299,43.867901,40.114601,43.016998,18.192244,19055495370
1999-09-29,43.206100,45.928902,43.016998,45.579102,19.275778,20159129048
1999-09-30,45.938400,47.271500,44.718800,44.718800,18.911947,13211853385
1999-10-01,44.624199,44.624199,44.624199,44.624199,18.871941,124811
1999-10-04,45.569698,45.569698,43.678799,43.697701,18.480116,6770787433
1999-10-05,43.631500,45.456200,43.168301,45.210400,19.119850,9716458263
1999-10-06,44.832199,46.874401,44.066399,44.813301,18.951918,16922753001
1999-10-07,45.078098,48.018299,45.078098,47.082401,19.911539,15846804218
1999-10-08,47.366001,47.630699,45.409000,45.541302,19.259792,11454837190
1999-10-11,46.136902,46.600201,45.201000,45.711498,19.331772,11074231887
1999-10-12,45.399502,46.269299,45.314400,45.645302,19.303774,9021916794
1999-10-13,45.380600,46.798698,44.435200,45.635899,19.299799,10480839619
1999-10-14,45.758801,46.893299,45.664200,45.834400,19.383745,6868335506
1999-10-15,45.947800,46.118000,43.867901,43.990799,18.604071,8921917119
1999-10-18,44.435200,45.493999,44.435200,44.964600,19.015900,8123522905
1999-10-19,null,null,null,null,null,null
1999-10-20,45.002399,48.405998,45.002399,48.216900,20.391325,15132737889
1999-10-21,48.405998,50.835701,47.857601,49.162300,20.791143,18739249802
1999-10-22,49.351398,50.192799,48.547798,49.493198,20.931086,13256292329
1999-10-25,50.296799,50.296799,48.812500,49.086700,20.759172,7905814534
1999-10-26,49.351398,49.351398,48.472099,48.878700,20.671207,5862525490
1999-10-27,48.821999,49.162300,46.997299,47.460499,20.071440,6648386665
1999-10-28,47.271500,47.555099,45.380600,45.702000,19.327753,5897793963
1999-10-29,45.569698,46.023499,43.962399,44.160999,18.676050,9692448143
1999-11-01,45.380600,45.380600,40.842499,40.842499,17.272633,7558663824
1999-11-02,41.031601,44.104301,40.521099,44.104301,18.652073,9172044686
1999-11-03,45.002399,45.002399,41.977100,42.317402,17.896379,10427133602
1999-11-04,42.166100,43.470798,41.731201,42.733398,18.072309,4705728168
1999-11-05,42.884701,44.567501,42.827900,43.867901,18.552097,8698057805
1999-11-08,null,null,null,null,null,null
1999-11-09,44.813301,44.813301,43.016998,43.536999,18.412153,5583210520
1999-11-10,null,null,null,null,null,null
1999-11-11,44.038101,45.664200,43.867901,44.000301,18.608091,8413740793
1999-11-12,44.000301,44.340599,43.414101,43.867901,18.552097,5062534049
1999-11-15,44.056999,44.293400,43.414101,43.536999,18.412153,4671517151
1999-11-16,43.395199,43.470798,43.016998,43.347900,18.332184,4476272797
1999-11-17,43.206100,44.340599,42.941399,42.998100,18.184252,7746634703
1999-11-18,42.941399,43.300701,41.825802,42.478100,17.964340,5129660031
1999-11-19,42.355202,43.130501,42.128300,42.175598,17.836412,4363690978
1999-11-22,42.544300,42.827900,42.355202,42.629398,18.028324,4309319628
1999-11-23,null,null,null,null,null,null
1999-11-24,42.563202,43.820599,42.563202,43.357399,18.336199,5052786517
1999-11-25,43.291199,43.848999,43.111599,43.300701,18.312220,2796187227
1999-11-26,43.489700,43.830101,43.035900,43.064301,18.212248,4117735992
1999-11-29,42.544300,43.016998,41.977100,42.071602,17.792431,3727214679
1999-11-30,42.251202,42.487598,41.806900,41.977100,17.752462,4845540416
1999-12-01,42.071602,42.534901,41.598900,41.939201,17.736435,3343807908
1999-12-02,42.090500,42.629398,41.277401,41.409801,17.512545,6144659768
1999-12-03,41.598900,42.052700,40.700699,40.766899,17.240662,6058811129
1999-12-06,41.201801,41.929798,41.173401,41.409801,17.512545,4717870914
1999-12-07,41.220699,42.884701,41.220699,42.695599,18.056320,8971561531
1999-12-08,42.714500,45.853298,42.714500,43.858501,18.548122,21354918036
1999-12-09,43.962399,44.860600,43.716599,44.529701,18.831980,5375426234
1999-12-10,44.756599,45.758801,44.056999,44.056999,18.632067,8913030826
1999-12-13,44.983501,45.002399,43.111599,43.234501,18.284227,4754837616
1999-12-14,43.347900,43.536999,42.449799,42.591599,18.012339,5093271791
1999-12-15,42.487598,42.544300,41.409801,42.033798,17.776440,3362076354
1999-12-16,42.166100,42.723900,41.977100,42.156700,17.828421,1628885330
1999-12-17,42.355202,42.960300,41.617802,41.627201,17.604488,5322054172
1999-12-20,42.071602,42.714500,41.787998,41.967602,17.748447,2820009998
1999-12-21,41.977100,42.355202,41.598900,42.279598,17.880390,3271167673
1999-12-22,42.355202,45.342800,42.355202,44.841702,18.963924,10092738550
1999-12-23,45.191502,45.569698,43.206100,43.395199,18.352188,7622448614
1999-12-24,43.451900,43.669399,42.090500,42.449799,17.952368,4802008552
1999-12-27,42.714500,43.206100,42.071602,42.307899,17.892363,2780745757
1999-12-28,42.449799,42.846901,42.166100,42.582100,18.008322,2534017122
1999-12-29,42.714500,45.238800,42.544300,44.387901,18.772015,8406459919
1999-12-30,44.425701,45.267101,43.518101,44.189400,18.688063,5128875461
1999-12-31,null,null,null,null,null,null
2000-01-03,45.380600,47.715801,45.380600,47.715801,20.179405,30313300
2000-01-04,48.235802,51.525902,47.460499,51.525902,21.790731,60772935
2000-01-05,51.431301,54.229801,47.971100,53.984001,22.830280,103133236
2000-01-06,54.437801,56.631199,54.437801,55.392700,23.426027,63302094
2000-01-07,55.515598,59.817299,55.250900,59.278400,25.069323,80825460
2000-01-10,60.129299,61.452900,58.049400,58.096600,24.569530,55941277
2000-01-11,58.427502,58.994801,53.454601,54.560699,23.074169,53134636
2000-01-12,54.834900,57.482101,53.322201,57.444302,24.293671,38604413
2000-01-13,57.576599,59.713299,57.434799,58.333000,24.669514,60156458
2000-01-14,58.616600,60.602001,58.427502,59.732201,25.261240,66838789
2000-01-17,60.129299,61.831100,58.408600,58.427502,24.709473,32986324
2000-01-18,58.522099,60.885601,58.238400,60.507500,25.589119,50520971
2000-01-19,60.696499,61.235401,59.684898,59.940201,25.349209,42197523
2000-01-20,60.129299,61.358299,58.427502,58.796200,24.865396,52089476
2000-01-21,58.994801,61.736500,58.994801,61.623100,26.060917,67229115
2000-01-24,62.067402,63.135700,61.547401,62.048500,26.240824,48896756
2000-01-25,62.020100,62.020100,60.602001,61.178699,25.872974,36268950
2000-01-26,61.178699,61.178699,61.178699,61.178699,25.872974,0
2000-01-27,60.895100,63.362701,60.885601,62.965599,26.628670,60815249
2000-01-28,63.060101,64.194603,62.521198,63.485600,26.848583,48109336
2000-01-31,62.020100,63.816502,62.020100,62.209202,26.308783,38616487
2000-02-01,62.143101,64.185204,62.105202,64.147400,27.128464,44754795
2000-02-02,64.251404,65.423698,63.721901,63.873199,27.012501,44336081
2000-02-03,63.721901,64.809196,63.249199,64.535004,27.292385,10656584716
2000-02-04,64.761902,65.395302,63.910999,63.958302,27.048494,47126406
2000-02-07,64.289200,66.529800,64.289200,65.045502,27.508284,45203867
2000-02-08,65.253502,65.896400,64.856400,65.121101,27.540249,21806977
2000-02-09,65.366997,66.652702,64.903702,65.329102,27.628218,42275868
2000-02-10,65.423698,68.912300,65.083298,68.874496,29.127598,46542761
2000-02-11,68.997398,71.852600,67.314598,67.598198,28.587830,47239879
2000-02-14,66.558197,68.789398,66.558197,66.652702,28.187979,20790227
2000-02-15,66.558197,67.503601,65.707298,65.820801,27.836161,27149398
2000-02-16,65.990997,66.652702,64.676804,65.234596,27.588251,24132239
2000-02-17,65.423698,67.220001,65.045502,66.841797,28.267950,31319293
2000-02-18,66.577103,67.494202,65.820801,66.180000,27.988071,28404516
2000-02-21,66.180000,66.936401,65.442596,65.697899,27.784185,15860539
2000-02-22,65.423698,66.085503,63.958302,64.478302,27.268402,21911919
2000-02-23,64.289200,64.988800,61.263802,62.209202,26.308783,18597138
2000-02-24,62.568501,64.241898,62.256500,63.419399,26.820589,22172731
2000-02-25,62.606300,64.383698,60.507500,60.904499,25.757010,29309740
2000-02-28,62.360500,64.251404,60.318401,64.005501,27.068455,30598720
2000-02-29,64.289200,65.187302,58.890800,58.890800,24.905407,54316898
2000-03-01,57.671200,60.980202,56.347599,60.044201,25.393192,44156776
2000-03-02,60.129299,60.677601,55.241402,55.241402,23.362043,48701390
2000-03-03,53.889500,54.456699,50.826302,50.882999,21.518843,37534465
2000-03-06,52.944000,54.418900,46.987801,49.332500,20.863125,41657747
2000-03-07,48.604500,49.729599,45.900600,46.694698,19.747574,37910083
2000-03-08,45.758801,47.082401,43.489700,44.359501,18.760000,28696420
